ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
3.236141195520758629e-02,1.190420025959610939e-01,0.000000000000000000e+00
3.227439336478710175e-02,1.190912751480937004e-01,0.000000000000000000e+00
3.218729794025421143e-02,1.191404107958078384e-01,0.000000000000000000e+00
3.210012521594762802e-02,1.191894095391035080e-01,0.000000000000000000e+00
3.201287519186735153e-02,1.192382723093032837e-01,0.000000000000000000e+00
3.192554926499724388e-02,1.192869972437620163e-01,0.000000000000000000e+00
3.183814650401473045e-02,1.193355852738022804e-01,0.000000000000000000e+00
3.175066784024238586e-02,1.193840354681015015e-01,0.000000000000000000e+00
3.166311280801892281e-02,1.194323478266596794e-01,0.000000000000000000e+00
3.157548187300562859e-02,1.194805232807993889e-01,0.000000000000000000e+00
3.148777596652507782e-02,1.195285608991980553e-01,0.000000000000000000e+00
3.139999415725469589e-02,1.195764606818556786e-01,0.000000000000000000e+00
3.131213737651705742e-02,1.196242226287722588e-01,0.000000000000000000e+00
3.122420608997344971e-02,1.196718467399477959e-01,0.000000000000000000e+00
3.113619936630129814e-02,1.197193320840597153e-01,0.000000000000000000e+00
3.104811860248446465e-02,1.197666795924305916e-01,0.000000000000000000e+00
3.095996379852294922e-02,1.198138883337378502e-01,0.000000000000000000e+00
3.087173448875546455e-02,1.198609592393040657e-01,0.000000000000000000e+00
3.078343160450458527e-02,1.199078904464840889e-01,0.000000000000000000e+00
3.069505514577031136e-02,1.199546838179230690e-01,0.000000000000000000e+00
3.060660511255264282e-02,1.200013384222984314e-01,0.000000000000000000e+00
3.051808197051286697e-02,1.200478533282876015e-01,0.000000000000000000e+00
3.042948571965098381e-02,1.200942294672131538e-01,0.000000000000000000e+00
3.034081682562828064e-02,1.201404659077525139e-01,0.000000000000000000e+00
3.025207575410604477e-02,1.201865635812282562e-01,0.000000000000000000e+00
3.016326203942298889e-02,1.202325215563178062e-01,0.000000000000000000e+00
3.007437614724040031e-02,1.202783398330211639e-01,0.000000000000000000e+00
2.998541854321956635e-02,1.203240184113383293e-01,0.000000000000000000e+00
2.989638969302177429e-02,1.203695572912693024e-01,0.000000000000000000e+00
2.980728866532444954e-02,1.204149564728140831e-01,0.000000000000000000e+00
2.971811685711145401e-02,1.204602150246500969e-01,0.000000000000000000e+00
2.962887426838278770e-02,1.205053348094224930e-01,0.000000000000000000e+00
2.953956043347716331e-02,1.205503130331635475e-01,0.000000000000000000e+00
2.945017628371715546e-02,1.205951515585184097e-01,0.000000000000000000e+00
2.936072181910276413e-02,1.206398494541645050e-01,0.000000000000000000e+00
2.927119750529527664e-02,1.206844067201018333e-01,0.000000000000000000e+00
2.918160287663340569e-02,1.207288233563303947e-01,0.000000000000000000e+00
2.909193886443972588e-02,1.207730993628501892e-01,0.000000000000000000e+00
2.900220546871423721e-02,1.208172338083386421e-01,0.000000000000000000e+00
2.891240268945693970e-02,1.208612276241183281e-01,0.000000000000000000e+00
2.882253099232912064e-02,1.209050808101892471e-01,0.000000000000000000e+00
2.873259037733078003e-02,1.209487924352288246e-01,0.000000000000000000e+00
2.864258131012320518e-02,1.209923624992370605e-01,0.000000000000000000e+00
2.855250379070639610e-02,1.210357910022139549e-01,0.000000000000000000e+00
2.846235828474164009e-02,1.210790788754820824e-01,0.000000000000000000e+00
2.837214479222893715e-02,1.211222242563962936e-01,0.000000000000000000e+00
2.828186377882957458e-02,1.211652280762791634e-01,0.000000000000000000e+00
2.819151524454355240e-02,1.212080903351306915e-01,0.000000000000000000e+00
2.810109965503215790e-02,1.212508101016283035e-01,0.000000000000000000e+00
2.801061701029539108e-02,1.212933883070945740e-01,0.000000000000000000e+00
2.792006731033325195e-02,1.213358240202069283e-01,0.000000000000000000e+00
2.782945148646831512e-02,1.213781172409653664e-01,0.000000000000000000e+00
2.773876907303929329e-02,1.214202679693698883e-01,0.000000000000000000e+00
2.764802053570747375e-02,1.214622771367430687e-01,0.000000000000000000e+00
2.755720634013414383e-02,1.215041428804397583e-01,0.000000000000000000e+00
2.746632648631930351e-02,1.215458661317825317e-01,0.000000000000000000e+00
2.737538097426295280e-02,1.215874459594488144e-01,0.000000000000000000e+00
2.728437026962637901e-02,1.216288842260837555e-01,0.000000000000000000e+00
2.719329483807086945e-02,1.216701781377196312e-01,0.000000000000000000e+00
2.710215421393513680e-02,1.217113295570015907e-01,0.000000000000000000e+00
2.701094979420304298e-02,1.217523384839296341e-01,0.000000000000000000e+00
2.691968064755201340e-02,1.217932030558586121e-01,0.000000000000000000e+00
2.682834723964333534e-02,1.218339242041110992e-01,0.000000000000000000e+00
2.673695003613829613e-02,1.218745028600096703e-01,0.000000000000000000e+00
2.664548950269818306e-02,1.219149371609091759e-01,0.000000000000000000e+00
2.655396517366170883e-02,1.219552271068096161e-01,0.000000000000000000e+00
2.646237798035144806e-02,1.219953745603561401e-01,0.000000000000000000e+00
2.637072792276740074e-02,1.220353776589035988e-01,0.000000000000000000e+00
2.627901500090956688e-02,1.220752364024519920e-01,0.000000000000000000e+00
2.618723921477794647e-02,1.221149507910013199e-01,0.000000000000000000e+00
2.609540149569511414e-02,1.221545217558741570e-01,0.000000000000000000e+00
2.600350184366106987e-02,1.221939474344253540e-01,0.000000000000000000e+00
2.591154025867581367e-02,1.222332296893000603e-01,0.000000000000000000e+00
2.581951720640063286e-02,1.222723666578531265e-01,0.000000000000000000e+00
2.572743268683552742e-02,1.223113602027297020e-01,0.000000000000000000e+00
2.563528669998049736e-02,1.223502075299620628e-01,0.000000000000000000e+00
2.554308017715811729e-02,1.223889114335179329e-01,0.000000000000000000e+00
2.545081311836838722e-02,1.224274700507521629e-01,0.000000000000000000e+00
2.535848505795001984e-02,1.224658833816647530e-01,0.000000000000000000e+00
2.526609739288687706e-02,1.225041514262557030e-01,0.000000000000000000e+00
2.517364919185638428e-02,1.225422741845250130e-01,0.000000000000000000e+00
2.508114138618111610e-02,1.225802525877952576e-01,0.000000000000000000e+00
2.498857444152235985e-02,1.226180847734212875e-01,0.000000000000000000e+00
2.489594789221882820e-02,1.226557716727256775e-01,0.000000000000000000e+00
2.480326220393180847e-02,1.226933132857084274e-01,0.000000000000000000e+00
2.471051737666130066e-02,1.227307096123695374e-01,0.000000000000000000e+00
2.461771434172987938e-02,1.227679597213864326e-01,0.000000000000000000e+00
2.452485309913754463e-02,1.228050645440816879e-01,0.000000000000000000e+00
2.443193318322300911e-02,1.228420222178101540e-01,0.000000000000000000e+00
2.433895552530884743e-02,1.228788346052169800e-01,0.000000000000000000e+00
2.424592012539505959e-02,1.229155017063021660e-01,0.000000000000000000e+00
2.415282744914293289e-02,1.229520216584205627e-01,0.000000000000000000e+00
2.405967703089118004e-02,1.229883953928947449e-01,0.000000000000000000e+00
2.396647026762366295e-02,1.230246229097247124e-01,0.000000000000000000e+00
2.387320622801780701e-02,1.230607042089104652e-01,0.000000000000000000e+00
2.377988584339618683e-02,1.230966383591294289e-01,0.000000000000000000e+00
2.368650911375880241e-02,1.231324262917041779e-01,0.000000000000000000e+00
2.359307603910565376e-02,1.231680680066347122e-01,0.000000000000000000e+00
2.349958708509802818e-02,1.232035625725984573e-01,0.000000000000000000e+00
2.340604271739721298e-02,1.232389099895954132e-01,0.000000000000000000e+00
2.331244293600320816e-02,1.232741102576255798e-01,0.000000000000000000e+00
2.321878820657730103e-02,1.233091633766889572e-01,0.000000000000000000e+00
2.312507806345820427e-02,1.233440702781081200e-01,0.000000000000000000e+00
2.303131343796849251e-02,1.233788290992379189e-01,0.000000000000000000e+00
2.293749433010816574e-02,1.234134407714009285e-01,0.000000000000000000e+00
2.284362120553851128e-02,1.234479052945971489e-01,0.000000000000000000e+00
2.274969359859824181e-02,1.234822217375040054e-01,0.000000000000000000e+00
2.265571244060993195e-02,1.235163910314440727e-01,0.000000000000000000e+00
2.256167773157358170e-02,1.235504122450947762e-01,0.000000000000000000e+00
2.246758947148919106e-02,1.235842863097786903e-01,0.000000000000000000e+00
2.237344859167933464e-02,1.236180122941732407e-01,0.000000000000000000e+00
2.227925416082143784e-02,1.236515901982784271e-01,0.000000000000000000e+00
2.218500757589936256e-02,1.236850200220942497e-01,0.000000000000000000e+00
2.209070883691310883e-02,1.237183017656207085e-01,0.000000000000000000e+00
2.199635747820138931e-02,1.237514363601803780e-01,0.000000000000000000e+00
2.190195443108677864e-02,1.237844219431281090e-01,0.000000000000000000e+00
2.180749922990798950e-02,1.238172585144639015e-01,0.000000000000000000e+00
2.171299327164888382e-02,1.238499479368329048e-01,0.000000000000000000e+00
2.161843562498688698e-02,1.238824874162673950e-01,0.000000000000000000e+00
2.152382722124457359e-02,1.239148797467350960e-01,0.000000000000000000e+00
2.142916759476065636e-02,1.239471230655908585e-01,0.000000000000000000e+00
2.133445814251899719e-02,1.239792173728346825e-01,0.000000000000000000e+00
2.123969793319702148e-02,1.240111626684665680e-01,0.000000000000000000e+00
2.114488743245601654e-02,1.240429589524865150e-01,0.000000000000000000e+00
2.105002757161855698e-02,1.240746071562170982e-01,0.000000000000000000e+00
2.095511788502335548e-02,1.241061054170131683e-01,0.000000000000000000e+00
2.086015883833169937e-02,1.241374546661973000e-01,0.000000000000000000e+00
2.076515089720487595e-02,1.241686558350920677e-01,0.000000000000000000e+00
2.067009406164288521e-02,1.241997061297297478e-01,0.000000000000000000e+00
2.057498833164572716e-02,1.242306083440780640e-01,0.000000000000000000e+00
2.047983417287468910e-02,1.242613606154918671e-01,0.000000000000000000e+00
2.038463205099105835e-02,1.242919629439711571e-01,0.000000000000000000e+00
2.028938150033354759e-02,1.243224162608385086e-01,0.000000000000000000e+00
2.019408391788601875e-02,1.243527196347713470e-01,0.000000000000000000e+00
2.009873837232589722e-02,1.243828739970922470e-01,0.000000000000000000e+00
2.000334579497575760e-02,1.244128774851560593e-01,0.000000000000000000e+00
1.990790618583559990e-02,1.244427319616079330e-01,0.000000000000000000e+00
1.981241954490542412e-02,1.244724355638027191e-01,0.000000000000000000e+00
1.971688633784651756e-02,1.245019901543855667e-01,0.000000000000000000e+00
1.962130703032016754e-02,1.245313938707113266e-01,0.000000000000000000e+00
1.952568208798766136e-02,1.245606476441025734e-01,0.000000000000000000e+00
1.943001057952642441e-02,1.245897514745593071e-01,0.000000000000000000e+00
1.933429390192031860e-02,1.246187053620815277e-01,0.000000000000000000e+00
1.923853158950805664e-02,1.246475074440240860e-01,0.000000000000000000e+00
1.914272457361221313e-02,1.246761605143547058e-01,0.000000000000000000e+00
1.904687238857150078e-02,1.247046617791056633e-01,0.000000000000000000e+00
1.895097550004720688e-02,1.247330131009221077e-01,0.000000000000000000e+00
1.885503437370061874e-02,1.247612144798040390e-01,0.000000000000000000e+00
1.875904854387044907e-02,1.247892640531063080e-01,0.000000000000000000e+00
1.866301940754055977e-02,1.248171636834740639e-01,0.000000000000000000e+00
1.856694649904966354e-02,1.248449115082621574e-01,0.000000000000000000e+00
1.847082981839776039e-02,1.248725084587931633e-01,0.000000000000000000e+00
1.837466983124613762e-02,1.248999554663896561e-01,0.000000000000000000e+00
1.827846700325608253e-02,1.249272506684064865e-01,0.000000000000000000e+00
1.818222180008888245e-02,1.249543940648436546e-01,0.000000000000000000e+00
1.808593375608325005e-02,1.249813875183463097e-01,0.000000000000000000e+00
1.798960333690047264e-02,1.250082282349467278e-01,0.000000000000000000e+00
1.789323100820183754e-02,1.250349190086126328e-01,0.000000000000000000e+00
1.779681676998734474e-02,1.250614579766988754e-01,0.000000000000000000e+00
1.770036108791828156e-02,1.250878451392054558e-01,0.000000000000000000e+00
1.760386396199464798e-02,1.251140804961323738e-01,0.000000000000000000e+00
1.750732585787773132e-02,1.251401649788022041e-01,0.000000000000000000e+00
1.741074677556753159e-02,1.251660976558923721e-01,0.000000000000000000e+00
1.731412718072533607e-02,1.251918785274028778e-01,0.000000000000000000e+00
1.721746707335114479e-02,1.252175066620111465e-01,0.000000000000000000e+00
1.712076691910624504e-02,1.252429839223623276e-01,0.000000000000000000e+00
1.702402671799063683e-02,1.252683093771338463e-01,0.000000000000000000e+00
1.692724740132689476e-02,1.252934820950031281e-01,0.000000000000000000e+00
1.683042803779244423e-02,1.253185039386153221e-01,0.000000000000000000e+00
1.673356955870985985e-02,1.253433721140027046e-01,0.000000000000000000e+00
1.663667242974042892e-02,1.253680894151329994e-01,0.000000000000000000e+00
1.653973665088415146e-02,1.253926539793610573e-01,0.000000000000000000e+00
1.644276222214102745e-02,1.254170658066868782e-01,0.000000000000000000e+00
1.634574960917234421e-02,1.254413258284330368e-01,0.000000000000000000e+00
1.624869881197810173e-02,1.254654340445995331e-01,0.000000000000000000e+00
1.615161029621958733e-02,1.254893885925412178e-01,0.000000000000000000e+00
1.605448452755808830e-02,1.255131913349032402e-01,0.000000000000000000e+00
1.595732150599360466e-02,1.255368413403630257e-01,0.000000000000000000e+00
1.586012123152613640e-02,1.255603386089205742e-01,0.000000000000000000e+00
1.576288416981697083e-02,1.255836831405758858e-01,0.000000000000000000e+00
1.566561078652739525e-02,1.256068749353289604e-01,0.000000000000000000e+00
1.556830061599612236e-02,1.256299130618572235e-01,0.000000000000000000e+00
1.547095505520701408e-02,1.256527993828058243e-01,0.000000000000000000e+00
1.537357317283749580e-02,1.256755329668521881e-01,0.000000000000000000e+00
1.527615590021014214e-02,1.256981128826737404e-01,0.000000000000000000e+00
1.517870323732495308e-02,1.257205400615930557e-01,0.000000000000000000e+00
1.508121518418192863e-02,1.257428135722875595e-01,0.000000000000000000e+00
1.498369267210364342e-02,1.257649343460798264e-01,0.000000000000000000e+00
1.488613523542881012e-02,1.257869023829698563e-01,0.000000000000000000e+00
1.478854380548000336e-02,1.258087167516350746e-01,0.000000000000000000e+00
1.469091791659593582e-02,1.258303774520754814e-01,0.000000000000000000e+00
1.459325803443789482e-02,1.258518854156136513e-01,0.000000000000000000e+00
1.449556462466716766e-02,1.258732397109270096e-01,0.000000000000000000e+00
1.439783768728375435e-02,1.258944403380155563e-01,0.000000000000000000e+00
1.430007768794894218e-02,1.259154872968792915e-01,0.000000000000000000e+00
1.420228509232401848e-02,1.259363805875182152e-01,0.000000000000000000e+00
1.410445943474769592e-02,1.259571211412549019e-01,0.000000000000000000e+00
1.400660118088126183e-02,1.259777070954442024e-01,0.000000000000000000e+00
1.390871079638600349e-02,1.259981393814086914e-01,0.000000000000000000e+00
1.381078874692320824e-02,1.260184179991483688e-01,0.000000000000000000e+00
1.371283456683158875e-02,1.260385429486632347e-01,0.000000000000000000e+00
1.361484918743371964e-02,1.260585142299532890e-01,0.000000000000000000e+00
1.351683214306831360e-02,1.260783309116959572e-01,0.000000000000000000e+00
1.341878483071923256e-02,1.260979939252138138e-01,0.000000000000000000e+00
1.332070585340261459e-02,1.261175032705068588e-01,0.000000000000000000e+00
1.322259707376360893e-02,1.261368580162525177e-01,0.000000000000000000e+00
1.312445756047964096e-02,1.261560590937733650e-01,0.000000000000000000e+00
1.302628824487328529e-02,1.261751055717468262e-01,0.000000000000000000e+00
1.292808912694454193e-02,1.261939983814954758e-01,0.000000000000000000e+00
1.282986020669341087e-02,1.262127365916967392e-01,0.000000000000000000e+00
1.273160241544246674e-02,1.262313202023506165e-01,0.000000000000000000e+00
1.263331528753042221e-02,1.262497492134571075e-01,0.000000000000000000e+00
